quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,index_right,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,avg_d_mbps,avg_u_mbps
1231232200301200,4846,228,47,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,4.846,0.228
1231232200302012,8671,122,37,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,8.671,0.122
1231232200302310,2697,1082,52,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,2.697,1.082
1231232200303021,30333,6919,39,4,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,30.333,6.919
1231232200303100,155764,1040,51,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,155.764,1.04
1231232200303321,342417,409,29,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,342.417,0.409
1231232200310021,25539,591,60,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,25.539,0.591
1231232200310331,194084,2058,26,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",194.084,2.058
1231232200311000,18966,4670,45,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",18.966,4.67
1231232200311002,25425,843,49,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",25.425,0.843
1231232200311133,604554,21756,19,3,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",604.554,21.756
1231232200311200,60605,3490,64,14,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",60.605,3.49
1231232200311201,33213,9554,21,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",33.213,9.554
1231232200313010,112640,35814,46,17,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",112.64,35.814
1231232200313033,20236,1378,41,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",20.236,1.378
1231232200320131,9169,726,42,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,9.169,0.726
1231232200320222,90593,4884,32,5,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,90.593,4.884
1231232200320310,7197,638,33,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,7.197,0.638
1231232200320312,2584,351,42,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,2.584,0.351
1231232200320322,223213,52910,10,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,223.213,52.91
1231232200320330,1178,864,60,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,1.178,0.864
1231232200320332,176791,25506,33,7,6,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,176.791,25.506
1231232200320333,51299,8480,43,15,10,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,51.299,8.48
1231232200321300,908641,68782,14,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,908.641,68.782
1231232200321302,42767,7445,36,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,42.767,7.445
1231232200321311,49951,3642,29,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,49.951,3.642
1231232200321322,1656,15347,30,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,1.656,15.347
1231232200322021,3682,2412,64,4,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,3.682,2.412
1231232200322101,213170,8726,31,7,4,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,213.17,8.726
1231232200322103,221614,23108,46,11,4,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,221.614,23.108
1231232200322110,154270,18152,45,44,16,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,154.27,18.152
1231232200322111,108839,11807,76,110,12,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,108.839,11.807
1231232200322112,147394,15638,62,40,7,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,147.394,15.638
1231232200322121,58232,3554,51,11,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,58.232,3.554
1231232200322130,66066,2714,42,49,3,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,66.066,2.714
1231232200322230,431,138,60,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,0.431,0.138
1231232200323000,511348,14873,19,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,511.348,14.873
1231232200323100,15546,9114,25,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,15.546,9.114
1231232200323132,10886,109,44,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,10.886,0.109
1231232200323231,42156,23118,29,3,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,42.156,23.118
1231232200323233,44610,7579,29,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,44.61,7.579
1231232200330223,114503,79312,9,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,114.503,79.312
1231232200331121,17138,2575,46,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",17.138,2.575
1231232200331123,362213,1865,24,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",362.213,1.865
1231232200331201,147835,4690,23,3,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,147.835,4.69
1231232200332220,54147,18729,32,9,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,54.147,18.729
1231232200332221,32888,3436,40,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,32.888,3.436
1231232200333110,81128,15714,65,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",81.128,15.714
1231232200333111,42109,14713,43,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",42.109,14.713
1231232200333202,46642,1276,44,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",46.642,1.276
1231232201000033,2652,75,21,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,2.652,0.075
1231232201000102,140381,7,22,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,140.381,0.007
1231232201000200,3951,545,54,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,3.951,0.545
1231232201000210,18642,184,31,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,18.642,0.184
1231232201000212,914,125,37,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,0.914,0.125
1231232201002002,346106,4272,66,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,346.106,4.272
1231232201002003,37496,1642,26,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,37.496,1.642
1231232201002020,129036,19525,66,4,4,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,129.036,19.525
1231232201002132,483,376,58,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,0.483,0.376
1231232201002133,224971,5177,26,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,224.971,5.177
1231232201002301,15878,1060,50,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,15.878,1.06
1231232201002310,1409,1167,37,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,1.409,1.167
1231232201002311,133356,2391,29,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,133.356,2.391
1231232201003003,33722,4478,29,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,33.722,4.478
1231232201003213,9366,288,63,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",9.366,0.288
1231232201010100,166057,1373,27,2,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",166.057,1.373
1231232201010332,1060663,91107,20,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",1060.663,91.107
1231232201012102,6214,279,41,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",6.214,0.279
1231232201012321,1569,87,59,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",1.569,0.087
1231232201013322,1080,613,71,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",1.08,0.613
1231232201020030,16206,1353,39,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",16.206,1.353
1231232201020200,570102,53858,18,8,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",570.102,53.858
1231232201020330,2004,99,63,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",2.004,0.099
1231232201021030,167701,2719,27,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",167.701,2.719
1231232201021332,215033,62137,24,6,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",215.033,62.137
1231232201021333,76006,14021,36,4,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",76.006,14.021
1231232201023101,164338,25316,29,6,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",164.338,25.316
1231232201023110,203722,66003,21,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",203.722,66.003
1231232201023111,78504,4105,33,5,3,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",78.504,4.105
1231232201023330,12218,755,104,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",12.218,0.755
1231232201030110,113450,15431,67,4,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",113.45,15.431
1231232201030112,7310,1014,75,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",7.31,1.014
1231232201030132,444453,7553,18,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",444.453,7.553
1231232201030133,123139,4552,57,3,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",123.139,4.552
1231232201030211,368185,6019,14,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",368.185,6.019
1231232201030233,11817,3911,63,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",11.817,3.911
1231232201030311,71434,10450,61,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",71.434,10.45
1231232201030313,150278,16056,44,60,14,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",150.278,16.056
1231232201030320,475282,4140,33,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",475.282,4.14
1231232201030321,224770,12164,37,6,4,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",224.77,12.164
1231232201030323,154441,18289,65,8,6,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",154.441,18.289
1231232201030330,80818,8104,31,9,6,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",80.818,8.104
1231232201030331,338458,29692,37,49,23,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",338.458,29.692
1231232201030332,137787,12014,52,17,12,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",137.787,12.014
1231232201030333,160843,15288,31,20,14,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",160.843,15.288
1231232201031003,6918,904,49,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",6.918,0.904
1231232201031022,3152,1449,183,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",3.152,1.449
1231232201031122,67285,34018,19,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",67.285,34.018
1231232201031202,28224,6084,78,15,11,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",28.224,6.084
1231232201031212,125035,26112,55,5,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",125.035,26.112
1231232201031220,61673,5605,37,22,12,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",61.673,5.605
1231232201031221,80499,25179,53,4,3,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",80.499,25.179
1231232201031222,346144,12350,41,2,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",346.144,12.35
1231232201032022,158634,6060,32,11,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",158.634,6.06
1231232201032101,23133,9640,26,2,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",23.133,9.64
1231232201032103,206163,11333,48,4,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",206.163,11.333
1231232201032110,126060,13910,49,11,4,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",126.06,13.91
1231232201032111,54433,15229,40,10,5,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",54.433,15.229
1231232201032112,289485,13314,22,3,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",289.485,13.314
1231232201032113,54621,23393,25,5,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",54.621,23.393
1231232201032301,28,5,55,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",0.028,0.005
1231232201032310,8610,351,69,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",8.61,0.351
1231232201033000,309724,16376,33,17,6,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",309.724,16.376
1231232201033201,274108,7021,20,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",274.108,7.021
1231232201033223,3965,46219,35,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",3.965,46.219
1231232201100110,32600,40852,28,4,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",32.6,40.852
1231232201101113,161053,9722,23,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",161.053,9.722
1231232201101130,46387,3735,69,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",46.387,3.735
1231232201102231,32951,5666,31,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",32.951,5.666
1231232201103333,2826,19862,43,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,2.826,19.862
1231232201111002,9952,16949,32,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,9.952,16.949
1231232201111123,4327,4,116,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,4.327,0.004
1231232201111231,251917,4899,50,3,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,251.917,4.899
1231232201113233,502075,14365,32,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,502.075,14.365
1231232201113323,711765,73398,24,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,711.765,73.398
1231232201113331,431858,8229,25,2,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,431.858,8.229
1231232201120010,355094,4053,38,2,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",355.094,4.053
1231232201120020,746,514,118,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",0.746,0.514
1231232201120100,7931,626,51,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",7.931,0.626
1231232201121002,619385,905,24,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",619.385,0.905
1231232201121002,619385,905,24,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,619.385,0.905
1231232201123123,291295,31918,29,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,291.295,31.918
1231232201123322,505,578,40,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,0.505,0.578
1231232201130031,380786,19385,28,2,2,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,380.786,19.385
1231232201130113,12041,1565,29,2,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,12.041,1.565
1231232201130120,296267,18416,61,2,2,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,296.267,18.416
1231232201130200,34122,2518,36,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,34.122,2.518
1231232201131130,976,1242,78,1,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,0.976,1.242
1231232201132021,7807,604,98,3,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,7.807,0.604
1231232201133221,7437,70,39,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",7.437,0.07
1231232201133221,7437,70,39,2,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,7.437,0.07
1231232201200203,4343,2549,36,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",4.343,2.549
1231232201200331,8491,1304,34,3,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",8.491,1.304
1231232201201010,1010,131,70,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",1.01,0.131
1231232201202000,272561,2705,23,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",272.561,2.705
1231232201202222,907219,49038,15,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",907.219,49.038
1231232201202233,11209,1813,49,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",11.209,1.813
1231232201202311,253417,5838,23,5,3,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",253.417,5.838
1231232201203030,7985,487,34,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",7.985,0.487
1231232201203200,72362,5671,39,3,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",72.362,5.671
1231232201211001,27190,5158,55,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",27.19,5.158
1231232201213002,33344,952,39,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",33.344,0.952
1231232201220011,429,362,49,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",0.429,0.362
1231232201220203,15630,203,239,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",15.63,0.203
1231232201231031,53935,938,40,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",53.935,0.938
1231232201231230,425,74,42,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",0.425,0.074
1231232201231332,21318,3459,47,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",21.318,3.459
1231232201232202,20133,257,43,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",20.133,0.257
1231232201233002,1028,18,107,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",1.028,0.018
1231232201233011,543239,46251,30,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",543.239,46.251
1231232201233013,138426,10719,30,6,3,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",138.426,10.719
1231232201233021,157822,9706,30,7,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",157.822,9.706
1231232201233100,402539,78787,16,2,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",402.539,78.787
1231232201233102,146341,17634,28,6,5,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",146.341,17.634
1231232201233120,183185,31621,29,6,4,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",183.185,31.621
1231232201233121,212954,393,14,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",212.954,0.393
1231232201233122,280744,17064,18,4,2,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",280.744,17.064
1231232201300231,14936,705,39,4,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,14.936,0.705
1231232201302002,1477,2137,237,4,1,119,105,IND,India,12,Gujarat,120,Dahod,District,District,,Dohad,1.477,2.137
1231232201320103,10360,419,53,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",10.36,0.419
1231232201321023,15554,2720,53,6,3,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",15.554,2.72
1231232201321123,18466,2351,27,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",18.466,2.351
1231232201321203,7055,1333,78,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",7.055,1.333
1231232201323201,12089,628,49,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",12.089,0.628
1231232201330000,15428,4365,90,2,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",15.428,4.365
1231232201333012,262024,954,23,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",262.024,0.954
1231232201333300,966,702,37,1,1,128,105,IND,India,12,Gujarat,129,Panch Mahals,District,District,,"Godhra, Panchmahal",0.966,0.702
1231232202000002,61724,1263,51,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,61.724,1.263
1231232202000011,16127,10230,26,5,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,16.127,10.23
1231232202001021,9436,6100,30,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,9.436,6.1
1231232202001030,53729,1829,19,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,53.729,1.829
1231232202001221,14849,996,42,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,14.849,0.996
1231232202002212,31963,3964,38,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,31.963,3.964
1231232202003220,452636,53409,27,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,452.636,53.409
1231232202010031,21880,27204,94,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,21.88,27.204
1231232202010300,10274,10815,21,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,10.274,10.815
1231232202010311,8736,18239,47,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,8.736,18.239
1231232202012132,292323,31563,17,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,292.323,31.563
1231232202013013,48678,982,38,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,48.678,0.982
1231232202013232,57611,4520,25,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,57.611,4.52
1231232202021123,17769,12113,38,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,17.769,12.113
1231232202021333,132515,7265,49,9,5,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,132.515,7.265
1231232202022101,16091,5223,44,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,16.091,5.223
1231232202022233,2022,1923,50,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,2.022,1.923
1231232202022300,109275,13615,16,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,109.275,13.615
1231232202022311,570173,16217,59,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,570.173,16.217
1231232202022313,396800,16973,58,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,396.8,16.973
1231232202022323,309505,13454,23,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,309.505,13.454
1231232202022331,4095,3511,60,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,4.095,3.511
1231232202023033,19419,13899,20,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,19.419,13.899
1231232202023111,299645,32881,25,3,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,299.645,32.881
1231232202023123,12439,808,29,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,12.439,0.808
1231232202023131,10158,2550,48,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,10.158,2.55
1231232202023221,13951,562,37,2,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,13.951,0.562
1231232202023323,29482,30705,31,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,29.482,30.705
1231232202030222,50209,23697,25,2,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,50.209,23.697
1231232202030223,26369,3653,199,6,4,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,26.369,3.653
1231232202031230,19371,1116,19,1,1,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,19.371,1.116
1231232202031303,233474,34986,70,5,2,124,105,IND,India,12,Gujarat,125,Kheda,District,District,,Kaira,233.474,34.986
